station_id,connect_time,disconnect_time,total_duration,charging_duration,energy,energy_per_quarter,z_score
BOULDER / BASELINE ST1,2019-12-20 11:45:00,2019-12-20 16:00:00,255,75,4.1,0.82,0.474967071015621
BOULDER / N BOULDER REC 1,2019-12-27 13:45:00,2019-12-27 15:45:00,120,120,6.481,0.810125,0.0317977398148119
COMM VITALITY / 1500PEARL1,2019-12-22 10:15:00,2019-12-22 12:15:00,135,135,12.987,1.443,0.200719343424956
BOULDER / N BOULDER REC 1,2019-12-27 14:00:00,2019-12-27 16:15:00,150,150,8.822,0.8822,0.369640947035101
COMM VITALITY / 1104 SPRUCE1,2019-12-22 10:30:00,2019-12-22 12:30:00,120,120,10.538,1.31725,0.0317977398148119
BOULDER / BASELINE ST1,2019-12-20 13:30:00,2019-12-20 14:30:00,60,60,3.009,0.75225,0.643888674625765
BOULDER / BASELINE ST1,2019-12-27 14:30:00,2019-12-27 15:15:00,45,45,2.694,0.898,0.81281027823591
BOULDER / BASELINE ST1,2019-12-22 11:00:00,2019-12-22 12:00:00,60,60,6.567,1.64175,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-12-20 13:45:00,2019-12-20 14:00:00,15,15,1.36,1.36,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-12-27 15:30:00,2019-12-27 15:45:00,15,15,0.772,0.772,1.1506534854562
COMM VITALITY / 1500PEARL2,2019-12-22 11:00:00,2019-12-22 12:00:00,45,45,2.935,0.978333333333333,0.81281027823591
BOULDER / ATRIUM ST1,2019-12-20 15:00:00,2019-12-20 16:00:00,60,60,5.278,1.3195,0.643888674625765
BOULDER / FACILITIES ST1,2019-12-27 15:45:00,2020-01-03 09:45:00,9720,135,7.992,0.888,0.200719343424956
COMM VITALITY / 1100WALNUT1,2019-12-22 11:15:00,2019-12-22 11:45:00,45,45,4.479,1.493,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-12-20 15:15:00,2019-12-20 16:30:00,90,90,4.479,0.7465,0.306045467405477
COMM VITALITY / 1000WALNUT2,2019-12-27 16:45:00,2019-12-27 18:15:00,90,90,8.465,1.41083333333333,0.306045467405477
COMM VITALITY / 1000WALNUT2,2019-12-22 11:45:00,2019-12-22 13:00:00,75,75,7.293,1.4586,0.474967071015621
BOULDER / BASELINE ST1,2019-12-20 15:45:00,2019-12-20 16:30:00,45,45,4.61,1.53666666666667,0.81281027823591
BOULDER / BOULDER PARK S2,2019-12-27 17:15:00,2019-12-29 05:00:00,2145,375,17.519,0.70076,2.90346500118726
COMM VITALITY / 1000WALNUT2,2019-12-22 12:00:00,2019-12-22 14:00:00,135,135,13.534,1.50377777777778,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-12-20 16:00:00,2019-12-20 17:15:00,75,75,7.697,1.5394,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-12-27 18:00:00,2019-12-27 18:30:00,30,30,2.266,1.133,0.981731881846054
BOULDER / N BOULDER REC 1,2019-12-22 12:15:00,2019-12-22 12:45:00,15,15,2.014,2.014,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-12-20 17:15:00,2019-12-20 19:00:00,105,105,10.672,1.52457142857143,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-12-27 18:15:00,2019-12-27 19:45:00,75,75,8.346,1.6692,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-12-22 12:45:00,2019-12-22 14:30:00,105,105,10.511,1.50157142857143,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-12-27 18:45:00,2019-12-27 20:30:00,105,45,2.505,0.835,0.81281027823591
COMM VITALITY / 1000WALNUT1,2019-12-27 19:45:00,2019-12-27 22:45:00,180,180,11.84,0.986666666666667,0.707484154255389
COMM VITALITY / BOULDER JCTN,2019-12-27 22:15:00,2019-12-27 23:30:00,75,75,9.782,1.9564,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-12-28 12:30:00,2019-12-28 16:45:00,255,180,11.339,0.944916666666667,0.707484154255389
BOULDER / REC CENTER ST2,2019-12-28 14:15:00,2019-12-28 16:00:00,105,105,10.133,1.44757142857143,0.137123863795332
BOULDER / ATRIUM ST1,2019-12-28 15:45:00,2019-12-28 18:15:00,135,75,2.453,0.4906,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-12-28 16:30:00,2019-12-28 17:15:00,60,60,2.943,0.73575,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-12-28 17:15:00,2019-12-28 18:30:00,75,75,6.814,1.3628,0.474967071015621
COMM VITALITY / 1000WALNUT2,2019-12-28 17:45:00,2019-12-28 19:00:00,75,75,4.1,0.82,0.474967071015621
COMM VITALITY / 1000WALNUT1,2019-12-28 18:00:00,2019-12-28 20:15:00,150,150,14.81,1.481,0.369640947035101
COMM VITALITY / 1100WALNUT1,2019-12-28 18:00:00,2019-12-28 19:45:00,105,105,11.033,1.57614285714286,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-12-28 18:00:00,2019-12-28 19:00:00,60,60,6.243,1.56075,0.643888674625765
COMM VITALITY / BOULDER JCTN,2019-12-28 20:00:00,2019-12-28 22:00:00,135,75,3.17,0.634,0.474967071015621
BOULDER / N BOULDER REC 1,2019-12-29 08:15:00,2019-12-29 13:30:00,315,120,5.751,0.718875,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-12-29 09:00:00,2019-12-29 14:30:00,330,315,21.491,1.02338095238095,2.22777858674669
BOULDER / BASELINE ST1,2019-12-22 12:45:00,2019-12-22 14:00:00,60,60,7.429,1.85725,0.643888674625765
COMM VITALITY / 1500PEARL1,2019-12-20 18:30:00,2019-12-20 19:45:00,90,90,5.383,0.897166666666667,0.306045467405477
COMM VITALITY / 1500PEARL2,2019-12-22 13:30:00,2019-12-22 15:15:00,105,105,10.894,1.55628571428571,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-12-22 14:00:00,2019-12-22 15:30:00,90,90,9.536,1.58933333333333,0.306045467405477
COMM VITALITY / 1500PEARL1,2019-12-22 14:30:00,2019-12-22 15:45:00,75,75,3.643,0.7286,0.474967071015621
BOULDER / ATRIUM ST1,2019-12-22 14:45:00,2019-12-22 17:15:00,150,120,11.92,1.49,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-12-21 06:30:00,2019-12-21 07:30:00,60,60,6.65,1.6625,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-12-21 09:30:00,2019-12-21 11:00:00,90,90,9.872,1.64533333333333,0.306045467405477
COMM VITALITY / 1100WALNUT1,2019-12-21 10:15:00,2019-12-21 12:30:00,135,135,12.664,1.40711111111111,0.200719343424956
BOULDER / BASELINE ST1,2019-12-21 10:30:00,2019-12-21 12:45:00,135,135,14.734,1.63711111111111,0.200719343424956
BOULDER / N BOULDER REC 1,2019-12-21 10:30:00,2019-12-21 12:00:00,90,90,9.18,1.53,0.306045467405477
BOULDER / BASELINE ST1,2019-12-21 11:15:00,2019-12-21 13:30:00,150,150,11.804,1.1804,0.369640947035101
COMM VITALITY / 1104 SPRUCE1,2019-12-21 11:45:00,2019-12-21 14:30:00,165,75,7.868,1.5736,0.474967071015621
BOULDER / REC CENTER ST1,2019-12-21 12:45:00,2019-12-21 14:00:00,60,60,2.956,0.739,0.643888674625765
COMM VITALITY / 1500PEARL2,2019-12-21 12:45:00,2019-12-21 14:00:00,60,60,6.321,1.58025,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-12-21 13:00:00,2019-12-21 15:15:00,120,120,6.569,0.821125,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2019-12-21 13:15:00,2019-12-21 15:00:00,120,120,11.749,1.468625,0.0317977398148119
COMM VITALITY / 1104 SPRUCE1,2019-12-21 13:30:00,2019-12-21 14:30:00,60,60,3.328,0.832,0.643888674625765
BOULDER / REC CENTER ST2,2019-12-21 13:45:00,2019-12-21 15:45:00,105,105,6.124,0.874857142857143,0.137123863795332
BOULDER / N BOULDER REC 1,2019-12-22 16:30:00,2019-12-22 18:15:00,105,105,5.887,0.841,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-12-22 16:45:00,2019-12-22 19:15:00,135,135,14.733,1.637,0.200719343424956
BOULDER / N BOULDER REC 1,2019-12-22 17:15:00,2019-12-22 22:30:00,315,315,29.01,1.38142857142857,2.22777858674669
COMM VITALITY / 1000WALNUT1,2019-12-22 17:30:00,2019-12-22 19:15:00,105,105,11.063,1.58042857142857,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-12-22 17:30:00,2019-12-22 21:00:00,195,195,21.019,1.61684615384615,0.876405757865533
COMM VITALITY / 1100WALNUT1,2019-12-22 18:30:00,2019-12-22 19:15:00,60,60,5.72,1.43,0.643888674625765
BOULDER / N BOULDER REC 1,2019-12-23 07:30:00,2019-12-23 10:30:00,180,180,17.278,1.43983333333333,0.707484154255389
COMM VITALITY / 1500PEARL1,2019-12-23 08:00:00,2019-12-23 10:00:00,120,120,6.531,0.816375,0.0317977398148119
BOULDER / BASELINE ST1,2019-12-23 08:15:00,2019-12-23 09:30:00,60,60,7.313,1.82825,0.643888674625765
BOULDER / REC CENTER ST2,2019-12-23 08:45:00,2019-12-23 10:00:00,60,15,0.315,0.315,1.1506534854562
BOULDER / N BOULDER REC 1,2019-12-23 09:30:00,2019-12-23 18:15:00,525,90,4.617,0.7695,0.306045467405477
BOULDER / N BOULDER REC 1,2020-01-09 20:15:00,2020-01-09 21:15:00,60,60,2.178,0.5445,0.643888674625765
BOULDER / N BOULDER REC 1,2020-01-04 14:15:00,2020-01-04 15:00:00,45,45,5.238,1.746,0.81281027823591
BOULDER / BASELINE ST1,2019-12-29 09:45:00,2019-12-29 12:00:00,135,135,7.829,0.869888888888889,0.200719343424956
BOULDER / BASELINE ST1,2019-12-31 11:00:00,2019-12-31 11:15:00,15,15,2.514,2.514,1.1506534854562
COMM VITALITY / 1100WALNUT1,2020-01-11 13:00:00,2020-01-11 13:45:00,45,45,4.726,1.57533333333333,0.81281027823591
BOULDER / N BOULDER REC 1,2020-01-06 16:30:00,2020-01-06 17:45:00,75,75,4.734,0.9468,0.474967071015621
COMM VITALITY / 1400 WALNUT1,2020-01-10 07:45:00,2020-01-10 09:45:00,120,120,6.335,0.791875,0.0317977398148119
BOULDER / N BOULDER REC 1,2020-01-10 08:15:00,2020-01-10 09:30:00,75,75,6.412,1.2824,0.474967071015621
COMM VITALITY / BOULDER JCTN,2020-01-10 08:30:00,2020-01-10 09:15:00,45,45,4.565,1.52166666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2020-01-10 09:00:00,2020-01-10 10:00:00,60,60,4.339,1.08475,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2020-01-10 09:30:00,2020-01-10 11:15:00,105,105,9.117,1.30242857142857,0.137123863795332
COMM VITALITY / BOULDER JCTN,2020-01-10 09:45:00,2020-01-10 11:00:00,75,75,4.277,0.8554,0.474967071015621
BOULDER / N BOULDER REC 1,2020-01-10 10:00:00,2020-01-10 12:45:00,165,165,13.268,1.20618181818182,0.538562550645245
BOULDER / REC CENTER ST1,2020-01-10 10:30:00,2020-01-10 13:30:00,195,195,19.547,1.50361538461538,0.876405757865533
COMM VITALITY / 1000WALNUT1,2020-01-10 10:45:00,2020-01-10 13:45:00,180,180,17.958,1.4965,0.707484154255389
BOULDER / N BOULDER REC 1,2020-01-10 11:15:00,2020-01-10 13:15:00,120,120,6.444,0.8055,0.0317977398148119
BOULDER / ATRIUM ST1,2020-01-10 11:15:00,2020-01-13 12:15:00,4380,30,1.376,0.688,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2020-01-10 11:45:00,2020-01-10 12:00:00,15,15,0.948,0.948,1.1506534854562
COMM VITALITY / BOULDER JCTN,2020-01-10 12:00:00,2020-01-10 13:15:00,75,75,8.293,1.6586,0.474967071015621
COMM VITALITY / BOULDER JCTN,2020-01-10 12:00:00,2020-01-10 14:45:00,165,165,19.505,1.77318181818182,0.538562550645245
COMM VITALITY / 1100WALNUT1,2020-01-10 12:45:00,2020-01-10 14:30:00,90,90,9.358,1.55966666666667,0.306045467405477
BOULDER / ATRIUM ST1,2020-01-10 13:00:00,2020-01-10 17:30:00,285,255,15.525,0.913235294117647,1.55209217230611
BOULDER / REC CENTER ST2,2020-01-10 13:00:00,2020-01-10 14:30:00,90,90,4.149,0.6915,0.306045467405477
BOULDER / N BOULDER REC 1,2020-01-10 14:45:00,2020-01-10 16:45:00,120,120,13.022,1.62775,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2020-01-10 15:00:00,2020-01-10 16:15:00,75,75,7.074,1.4148,0.474967071015621
BOULDER / REC CENTER ST2,2020-01-10 15:15:00,2020-01-10 16:00:00,60,30,1.46,0.73,0.981731881846054
BOULDER / BASELINE ST1,2020-01-10 15:15:00,2020-01-10 16:15:00,60,60,3.259,0.81475,0.643888674625765
COMM VITALITY / BOULDER JCTN,2020-01-10 17:00:00,2020-01-10 18:00:00,75,75,7.274,1.4548,0.474967071015621
COMM VITALITY / 1100WALNUT1,2020-01-10 17:15:00,2020-01-10 22:15:00,300,300,30.54,1.527,2.05885698313654
BOULDER / REC CENTER ST1,2020-01-10 17:15:00,2020-01-10 18:30:00,75,75,3.574,0.7148,0.474967071015621
BOULDER / N BOULDER REC 1,2020-01-10 17:30:00,2020-01-10 18:30:00,60,60,6.52,1.63,0.643888674625765
COMM VITALITY / 1000WALNUT1,2020-01-10 17:45:00,2020-01-10 20:15:00,150,150,15.001,1.5001,0.369640947035101
COMM VITALITY / 1000WALNUT1,2020-01-10 17:45:00,2020-01-10 19:00:00,60,60,2.119,0.52975,0.643888674625765
COMM VITALITY / 1100WALNUT1,2020-01-10 18:00:00,2020-01-10 19:45:00,105,105,10.372,1.48171428571429,0.137123863795332
BOULDER / N BOULDER REC 1,2020-01-08 15:00:00,2020-01-08 17:30:00,150,150,15.907,1.5907,0.369640947035101
BOULDER / REC CENTER ST1,2020-01-10 18:45:00,2020-01-10 19:30:00,45,45,4.754,1.58466666666667,0.81281027823591
COMM VITALITY / BOULDER JCTN,2020-01-10 19:00:00,2020-01-10 20:00:00,60,60,6.073,1.51825,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2020-01-10 19:45:00,2020-01-10 21:30:00,120,120,11.48,1.435,0.0317977398148119
COMM VITALITY / 1104 SPRUCE1,2020-01-10 19:45:00,2020-01-10 21:00:00,75,75,7.169,1.4338,0.474967071015621
BOULDER / BASELINE ST1,2020-01-11 06:15:00,2020-01-11 08:15:00,120,120,14.199,1.774875,0.0317977398148119
COMM VITALITY / 1400 WALNUT1,2020-01-11 08:30:00,2020-01-11 10:00:00,90,90,9.409,1.56816666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2020-01-11 09:45:00,2020-01-11 11:30:00,105,105,11.137,1.591,0.137123863795332
BOULDER / N BOULDER REC 1,2020-01-11 10:15:00,2020-01-11 10:45:00,30,30,3.374,1.687,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2020-01-11 10:45:00,2020-01-11 14:00:00,180,180,9.926,0.827166666666667,0.707484154255389
BOULDER / N BOULDER REC 1,2020-01-11 11:00:00,2020-01-11 12:45:00,90,90,10.104,1.684,0.306045467405477
COMM VITALITY / 1500PEARL2,2020-01-11 11:00:00,2020-01-11 12:15:00,75,75,7.735,1.547,0.474967071015621
BOULDER / REC CENTER ST1,2020-01-11 12:15:00,2020-01-11 14:00:00,105,105,10.817,1.54528571428571,0.137123863795332
COMM VITALITY / 1500PEARL2,2020-01-11 12:45:00,2020-01-11 14:30:00,105,105,10.372,1.48171428571429,0.137123863795332
BOULDER / REC CENTER ST2,2020-01-11 12:45:00,2020-01-11 13:15:00,30,30,3.144,1.572,0.981731881846054
BOULDER / BASELINE ST1,2020-01-11 13:00:00,2020-01-11 13:45:00,60,60,6.684,1.671,0.643888674625765
COMM VITALITY / 1500PEARL1,2020-01-11 13:00:00,2020-01-11 13:00:00,15,15,0.78,0.78,1.1506534854562
COMM VITALITY / BOULDER JCTN,2020-01-02 17:30:00,2020-01-02 22:45:00,315,255,17.916,1.05388235294118,1.55209217230611
COMM VITALITY / 1104 SPRUCE1,2020-01-11 13:30:00,2020-01-11 14:30:00,60,60,5.427,1.35675,0.643888674625765
BOULDER / N BOULDER REC 1,2019-12-31 11:45:00,2019-12-31 12:45:00,60,60,3.76,0.94,0.643888674625765
COMM VITALITY / 1100WALNUT1,2020-01-02 17:30:00,2020-01-02 18:45:00,75,75,8.304,1.6608,0.474967071015621
BOULDER / N BOULDER REC 1,2020-01-06 16:30:00,2020-01-06 20:00:00,210,210,17.408,1.24342857142857,1.04532736147568
BOULDER / ATRIUM ST1,2020-01-08 15:45:00,2020-01-09 10:45:00,1140,45,2.597,0.865666666666666,0.81281027823591
BOULDER / ATRIUM ST1,2020-01-08 17:00:00,2020-01-08 18:15:00,75,75,3.387,0.6774,0.474967071015621
COMM VITALITY / 1500PEARL1,2019-12-29 10:00:00,2019-12-29 11:45:00,105,105,9.932,1.41885714285714,0.137123863795332
BOULDER / BASELINE ST1,2019-12-31 12:00:00,2019-12-31 13:15:00,75,75,9.418,1.8836,0.474967071015621
BOULDER / N BOULDER REC 1,2020-01-08 18:00:00,2020-01-08 19:00:00,60,60,3.486,0.8715,0.643888674625765
BOULDER / ATRIUM ST1,2020-01-06 16:45:00,2020-01-07 09:45:00,1020,90,5.035,0.839166666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2020-01-02 18:00:00,2020-01-02 19:15:00,75,75,4.078,0.8156,0.474967071015621
COMM VITALITY / 1100WALNUT1,2020-01-08 18:15:00,2020-01-08 19:00:00,45,45,5.168,1.72266666666667,0.81281027823591
COMM VITALITY / 1100WALNUT1,2020-01-06 17:15:00,2020-01-06 18:30:00,75,75,7.597,1.5194,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-12-31 12:45:00,2019-12-31 15:00:00,135,135,7.232,0.803555555555556,0.200719343424956
COMM VITALITY / 1000WALNUT1,2020-01-02 19:00:00,2020-01-02 21:45:00,165,150,4.369,0.4369,0.369640947035101
COMM VITALITY / 1000WALNUT1,2020-01-02 19:15:00,2020-01-02 22:15:00,180,180,17.734,1.47783333333333,0.707484154255389
COMM VITALITY / 1100WALNUT1,2020-01-02 19:30:00,2020-01-02 22:45:00,195,30,1.171,0.5855,0.981731881846054
BOULDER / REC CENTER ST1,2020-01-03 07:00:00,2020-01-03 08:30:00,105,105,5.582,0.797428571428571,0.137123863795332
COMM VITALITY / 1400 WALNUT1,2020-01-03 08:00:00,2020-01-03 09:15:00,75,75,7.846,1.5692,0.474967071015621
COMM VITALITY / 1500PEARL2,2020-01-03 08:00:00,2020-01-03 10:15:00,135,135,13.432,1.49244444444444,0.200719343424956
COMM VITALITY / BOULDER JCTN,2020-01-03 09:00:00,2020-01-03 10:15:00,60,60,7.155,1.78875,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2020-01-03 09:15:00,2020-01-03 12:15:00,195,120,4.175,0.521875,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2020-01-03 09:45:00,2020-01-03 12:15:00,165,165,16.245,1.47681818181818,0.538562550645245
COMM VITALITY / 1000WALNUT1,2020-01-03 10:00:00,2020-01-03 11:30:00,90,90,9.609,1.6015,0.306045467405477
COMM VITALITY / BOULDER JCTN,2020-01-03 10:45:00,2020-01-03 13:30:00,165,165,19.368,1.76072727272727,0.538562550645245
BOULDER / N BOULDER REC 1,2020-01-03 11:15:00,2020-01-03 13:15:00,120,120,11.916,1.4895,0.0317977398148119
COMM VITALITY / 1500PEARL2,2020-01-03 11:30:00,2020-01-03 12:45:00,75,75,7.678,1.5356,0.474967071015621
BOULDER / REC CENTER ST2,2020-01-03 12:15:00,2020-01-03 13:45:00,105,105,10.083,1.44042857142857,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2020-01-03 12:15:00,2020-01-03 13:15:00,60,60,5.519,1.37975,0.643888674625765
BOULDER / BASELINE ST1,2020-01-03 12:30:00,2020-01-03 12:45:00,15,15,0.807,0.807,1.1506534854562
BOULDER / N BOULDER REC 1,2020-01-03 12:45:00,2020-01-03 14:15:00,90,90,7.969,1.32816666666667,0.306045467405477
COMM VITALITY / 1400 WALNUT1,2020-01-03 12:45:00,2020-01-03 14:15:00,75,75,7.848,1.5696,0.474967071015621
BOULDER / ATRIUM ST1,2020-01-03 13:15:00,2020-01-03 17:00:00,240,240,14.591,0.9119375,1.38317056869597
BOULDER / BASELINE ST1,2020-01-03 13:45:00,2020-01-03 15:30:00,105,45,2.586,0.862,0.81281027823591
COMM VITALITY / 1100WALNUT1,2020-01-03 14:00:00,2020-01-03 14:45:00,60,60,2.932,0.733,0.643888674625765
COMM VITALITY / 1500PEARL1,2020-01-03 14:30:00,2020-01-03 16:00:00,105,105,10.754,1.53628571428571,0.137123863795332
BOULDER / BASELINE ST1,2020-01-03 14:30:00,2020-01-03 15:00:00,30,30,3.473,1.7365,0.981731881846054
BOULDER / N BOULDER REC 1,2020-01-03 14:45:00,2020-01-03 16:00:00,60,60,6.775,1.69375,0.643888674625765
BOULDER / N BOULDER REC 1,2020-01-03 16:00:00,2020-01-03 17:15:00,75,75,8.381,1.6762,0.474967071015621
COMM VITALITY / 1500PEARL2,2020-01-03 16:15:00,2020-01-03 18:15:00,120,120,11.185,1.398125,0.0317977398148119
BOULDER / BASELINE ST1,2020-01-04 14:30:00,2020-01-04 15:45:00,75,75,8.068,1.6136,0.474967071015621
BOULDER / REC CENTER ST2,2020-01-03 18:15:00,2020-01-03 20:00:00,105,105,6.732,0.961714285714286,0.137123863795332
COMM VITALITY / 1100WALNUT1,2020-01-03 19:30:00,2020-01-03 21:15:00,90,90,9.348,1.558,0.306045467405477
COMM VITALITY / 1100WALNUT1,2020-01-03 19:45:00,2020-01-03 21:00:00,90,75,8.221,1.6442,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2020-01-04 09:30:00,2020-01-04 10:15:00,30,30,3.584,1.792,0.981731881846054
BOULDER / N BOULDER REC 1,2020-01-04 10:00:00,2020-01-04 13:00:00,180,165,9.794,0.890363636363636,0.538562550645245
COMM VITALITY / 1000WALNUT1,2020-01-04 10:15:00,2020-01-04 15:00:00,285,225,23.39,1.55933333333333,1.21424896508582
BOULDER / ATRIUM ST1,2020-01-04 11:00:00,2020-01-04 13:00:00,135,135,12.761,1.41788888888889,0.200719343424956
BOULDER / BASELINE ST1,2020-01-04 12:00:00,2020-01-04 13:15:00,90,90,5.557,0.926166666666667,0.306045467405477
COMM VITALITY / 1100WALNUT1,2020-01-04 12:15:00,2020-01-04 14:00:00,105,105,11.231,1.60442857142857,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2020-01-04 12:15:00,2020-01-04 14:30:00,135,135,12.565,1.39611111111111,0.200719343424956
COMM VITALITY / 1500PEARL1,2020-01-04 12:30:00,2020-01-04 14:00:00,90,90,4.988,0.831333333333333,0.306045467405477
COMM VITALITY / 1500PEARL2,2020-01-04 12:45:00,2020-01-04 15:15:00,150,150,15.157,1.5157,0.369640947035101
COMM VITALITY / 1000WALNUT2,2020-01-04 13:30:00,2020-01-04 16:30:00,180,180,6.656,0.554666666666667,0.707484154255389
BOULDER / ATRIUM ST1,2020-01-06 17:30:00,2020-01-06 19:15:00,105,105,7.518,1.074,0.137123863795332
BOULDER / ALPINE ST1,2019-12-29 11:00:00,2019-12-29 19:15:00,495,195,16.807,1.29284615384615,0.876405757865533
BOULDER / ATRIUM ST1,2020-01-04 15:30:00,2020-01-04 16:45:00,75,75,7.585,1.517,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-12-31 13:00:00,2019-12-31 13:45:00,45,45,5.19,1.73,0.81281027823591
BOULDER / BASELINE ST1,2019-12-29 11:45:00,2019-12-29 12:45:00,60,60,6.84,1.71,0.643888674625765
BOULDER / ALPINE ST1,2020-01-06 18:00:00,2020-01-07 07:30:00,810,15,1.073,1.073,1.1506534854562
BOULDER / REC CENTER ST1,2020-01-04 16:15:00,2020-01-04 17:15:00,60,60,2.944,0.736,0.643888674625765
COMM VITALITY / 1100WALNUT1,2020-01-04 16:45:00,2020-01-04 19:15:00,135,135,8.7,0.966666666666667,0.200719343424956
COMM VITALITY / 1500PEARL2,2019-12-29 12:30:00,2019-12-29 14:00:00,90,90,8.984,1.49733333333333,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2020-01-11 14:00:00,2020-01-11 15:15:00,60,60,6.528,1.632,0.643888674625765
BOULDER / N BOULDER REC 1,2020-01-08 18:15:00,2020-01-08 20:15:00,105,105,8.123,1.16042857142857,0.137123863795332
COMM VITALITY / 1100WALNUT1,2020-01-06 18:15:00,2020-01-06 20:45:00,150,135,13.016,1.44622222222222,0.200719343424956
COMM VITALITY / 1100WALNUT1,2020-01-04 17:30:00,2020-01-04 19:00:00,90,75,6.944,1.3888,0.474967071015621
COMM VITALITY / 1000WALNUT2,2019-12-31 13:45:00,2019-12-31 17:00:00,195,195,9.439,0.726076923076923,0.876405757865533
BOULDER / N BOULDER REC 1,2020-01-11 14:15:00,2020-01-11 16:45:00,150,150,8.324,0.8324,0.369640947035101
COMM VITALITY / 1000WALNUT1,2020-01-08 18:15:00,2020-01-08 20:00:00,90,90,9.432,1.572,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2020-01-08 18:30:00,2020-01-08 21:00:00,150,150,15.516,1.5516,0.369640947035101
BOULDER / N BOULDER REC 1,2020-01-08 19:15:00,2020-01-08 20:00:00,45,45,1.281,0.427,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2020-01-08 19:30:00,2020-01-08 21:15:00,120,120,9.018,1.12725,0.0317977398148119
COMM VITALITY / 1000WALNUT2,2020-01-08 19:30:00,2020-01-08 21:00:00,75,75,7.876,1.5752,0.474967071015621
BOULDER / REC CENTER ST1,2020-01-09 06:30:00,2020-01-09 07:45:00,60,60,6.772,1.693,0.643888674625765
COMM VITALITY / 1400 WALNUT1,2020-01-09 07:15:00,2020-01-09 10:15:00,195,120,6.463,0.807875,0.0317977398148119
COMM VITALITY / 1500PEARL2,2020-01-09 07:15:00,2020-01-09 09:30:00,135,135,14.566,1.61844444444444,0.200719343424956
COMM VITALITY / 1400 WALNUT1,2020-01-09 07:45:00,2020-01-09 12:45:00,300,240,24.948,1.55925,1.38317056869597
COMM VITALITY / BOULDER JCTN,2020-01-09 08:15:00,2020-01-09 11:15:00,180,150,12.327,1.2327,0.369640947035101
COMM VITALITY / 1500PEARL1,2020-01-09 08:30:00,2020-01-09 11:15:00,165,165,17.058,1.55072727272727,0.538562550645245
BOULDER / N BOULDER REC 1,2020-01-09 08:30:00,2020-01-09 09:30:00,45,45,4.601,1.53366666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2020-01-09 09:15:00,2020-01-09 09:45:00,30,30,1.995,0.9975,0.981731881846054
